A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
1.56	0.045	0.52	0.60404	0.809532	0.27	0.60404	0	ILMN_1770306	79345	OR51B2
1.63	-0.219	-2.06	0.04499	0.208095	4.23	0.04499	0	ILMN_1779758	79339	OR51B4
1.59	-0.081	-0.87	0.38751	0.655528	0.76	0.38751	0	ILMN_1657002	282763	OR51B5
1.19	-0.182	-2.67	0.01029	0.090337	7.13	0.01029	0	ILMN_2063446	282763	OR51B5
2.25	-0.306	-2.39	0.02076	0.135142	5.71	0.02076	0	ILMN_1740031	390038	OR51D1
2.69	0.376	0.93	0.35651	0.630205	0.87	0.35651	0	ILMN_1750330	143503	OR51E1
3.86	0.746	1.57	0.12186	0.357634	2.48	0.12186	0	ILMN_1719298	81285	OR51E2
1.34	-0.114	-1.43	0.15846	0.411803	2.05	0.15846	0	ILMN_2193545	256892	OR51F1
2.72	-0.027	-0.25	0.80505	0.916831	0.06	0.80505	0	ILMN_1808825	256892	OR51F1
1.21	-0.048	-0.75	0.4593	0.711535	0.56	0.4593	0	ILMN_1783225	119694	OR51F2
0.97	-0.099	-1.48	0.14639	0.394372	2.18	0.14639	0	ILMN_1659063	79324	OR51G1
1.31	-0.088	-1.12	0.26942	0.54663	1.25	0.26942	0	ILMN_1743203	81282	OR51G2
1.61	-0.091	-1.04	0.30523	0.582829	1.07	0.30523	0	ILMN_1815230	390063	OR51I1
1.69	-0.173	-1.85	0.07017	0.266998	3.43	0.07017	0	ILMN_1700540	390064	OR51I2
1.15	-0.042	-0.59	0.55534	0.778839	0.35	0.55534	0	ILMN_1697758	119682	OR51L1
1.9	-0.447	-3.72	0.00052	0.016024	13.81	0.00052	-1	ILMN_1766270	390059	OR51M1
2.65	-0.619	-3.86	0.00033	0.012108	14.89	0.00033	-1	ILMN_1765445	390061	OR51Q1
1.45	-0.146	-1.44	0.1573	0.410017	2.06	0.1573	0	ILMN_1726969	119692	OR51S1
4.88	-0.015	-0.11	0.91517	0.967198	0.01	0.91517	0	ILMN_1755869	401665	OR51T1
1.42	-0.249	-2.81	0.0071	0.072832	7.9	0.0071	0	ILMN_1805062	283111	OR51V1
1.47	-0.116	-1.24	0.222	0.493518	1.53	0.222	0	NA	NA	NA
5.55	0.023	0.3	0.76871	0.899852	0.09	0.76871	0	ILMN_2178509	390054	OR52A5
1.94	0.057	0.54	0.59491	0.804055	0.29	0.59491	0	ILMN_1661839	390054	OR52A5
3.28	-0.905	-5.56	0	0.000413	30.94	0	-1	ILMN_1811599	340980	OR52B6
3	-0.449	-2.43	0.01866	0.127405	5.92	0.01866	0	ILMN_1815548	390066	OR52D1
1.38	-0.001	-0.01	0.98822	0.996443	0	0.98822	0	ILMN_1734306	390081	OR52E4
1.7	0.075	0.79	0.43237	0.692282	0.63	0.43237	0	NA	NA	NA
2.13	-0.167	-1.6	0.11502	0.346401	2.57	0.11502	0	ILMN_1784834	390078	OR52E6
0.98	-0.016	-0.24	0.81003	0.91924	0.06	0.81003	0	ILMN_1764613	390079	OR52E8
2.02	-0.408	-3.4	0.00136	0.028992	11.54	0.00136	-1	ILMN_1770701	390067	OR52H1
1.43	0.007	0.09	0.92891	0.973173	0.01	0.92891	0	ILMN_1743226	390037	OR52I1
1.18	-0.004	-0.05	0.95653	0.983841	0	0.95653	0	ILMN_1694774	119679	OR52J3
3.12	-0.35	-3.23	0.00221	0.037812	10.44	0.00221	-1	ILMN_1757795	390036	OR52K1
1.81	0.073	0.53	0.60171	0.808203	0.28	0.60171	0	ILMN_1730441	119774	OR52K2
1.46	-0.075	-1.07	0.29111	0.567928	1.14	0.29111	0	ILMN_1765613	338751	OR52L1
1.21	-0.125	-1.67	0.10223	0.325289	2.77	0.10223	0	ILMN_1725686	119772	OR52M1
1.88	-0.04	-0.36	0.72107	0.87456	0.13	0.72107	0	ILMN_1770442	79473	OR52N1
3.77	0.009	0.07	0.94807	0.980676	0	0.94807	0	ILMN_1681975	390077	OR52N2
1.39	-0.024	-0.32	0.75178	0.891196	0.1	0.75178	0	ILMN_1669135	390072	OR52N4
2.58	0.09	0.99	0.32806	0.604088	0.98	0.32806	0	ILMN_1794767	390075	OR52N5
1.59	-0.061	-0.7	0.4856	0.730372	0.49	0.4856	0	ILMN_1762400	119695	OR52R1
2.5	-0.692	-4.27	9e-05	0.005575	18.27	9e-05	-1	ILMN_1702824	120787	OR52W1
1.48	0.212	2.1	0.04093	0.198036	4.41	0.04093	0	ILMN_1667803	120796	OR56A1
0.99	-0.158	-2.05	0.04569	0.210151	4.2	0.04569	0	ILMN_1719083	390083	OR56A3
1.68	-0.148	-1.59	0.11753	0.350106	2.54	0.11753	0	ILMN_1705551	120793	OR56A4
2.86	0.378	2.45	0.0178	0.123977	6.01	0.0178	0	ILMN_1724166	387748	OR56B1
3.73	0.155	1.4	0.16741	0.424414	1.96	0.16741	0	ILMN_1674659	196335	OR56B4
1.6	-0.183	-2.01	0.05019	0.221401	4.03	0.05019	0	ILMN_1730209	219982	OR5A1
1.13	0.005	0.07	0.9483	0.980676	0	0.9483	0	ILMN_1690696	219981	OR5A2
1.12	-0.003	-0.04	0.97116	0.989521	0	0.97116	0	ILMN_1787849	81050	OR5AC2
1.42	-0.056	-0.69	0.49384	0.736074	0.48	0.49384	0	ILMN_1720756	390181	OR5AK2
1.82	-0.004	-0.04	0.96464	0.986947	0	0.96464	0	ILMN_1711929	390195	OR5AN1
1.14	-0.171	-2.17	0.03474	0.181181	4.72	0.03474	0	ILMN_1780952	338675	OR5AP2
1.2	0	0	0.99651	0.998846	0	0.99651	0	ILMN_2171733	219493	OR5AR1
2.09	-0.192	-2.05	0.04548	0.209498	4.21	0.04548	0	ILMN_1758663	219493	OR5AR1
2.72	-0.22	-1.7	0.09479	0.312259	2.9	0.09479	0	ILMN_1698894	219447	OR5AS1
1.63	-0.071	-0.77	0.44762	0.703775	0.59	0.44762	0	ILMN_1790744	390445	OR5AU1
1.44	-0.064	-0.74	0.46102	0.712253	0.55	0.46102	0	NA	NA	NA
1.92	-0.116	-0.97	0.33795	0.613153	0.94	0.33795	0	ILMN_1740776	390191	OR5B12
1.38	-0.079	-1.05	0.30079	0.578168	1.09	0.30079	0	ILMN_1813882	219965	OR5B17
3.28	-0.268	-2.43	0.01902	0.128701	5.88	0.01902	0	ILMN_1708772	390190	OR5B2
1.63	-0.067	-0.88	0.38408	0.652633	0.77	0.38408	0	ILMN_1724677	219968	OR5B21
1.22	-0.186	-2.36	0.02214	0.140155	5.58	0.02214	0	ILMN_1693693	441608	OR5B3
1.65	-0.05	-0.47	0.63772	0.828433	0.22	0.63772	0	ILMN_1795178	392391	OR5C1
1.58	-0.138	-1.41	0.16373	0.419238	2	0.16373	0	ILMN_1790238	390142	OR5D13
1.75	0.094	1.07	0.28979	0.566717	1.15	0.28979	0	ILMN_1801240	219436	OR5D14
1.79	-0.035	-0.46	0.64803	0.834454	0.21	0.64803	0	ILMN_2082903	390144	OR5D16
2.27	-0.183	-1.63	0.10969	0.337992	2.65	0.10969	0	ILMN_1809457	390144	OR5D16
2.67	-0.06	-0.39	0.69766	0.861615	0.15	0.69766	0	ILMN_1714449	219438	OR5D18
2	-0.119	-1.36	0.17987	0.4398	1.85	0.17987	0	ILMN_1764216	338674	OR5F1
1.37	-0.211	-2.75	0.00827	0.07915	7.58	0.00827	0	ILMN_2070530	338674	OR5F1
1.43	-0.025	-0.31	0.76094	0.89595	0.09	0.76094	0	ILMN_1732901	26341	OR5H1
1.16	-0.115	-1.59	0.11869	0.351978	2.52	0.11869	0	ILMN_1680886	403274	OR5H15
1.37	0.124	1.53	0.13238	0.373629	2.34	0.13238	0	ILMN_1777084	79310	OR5H2
1.33	-0.016	-0.25	0.79995	0.914113	0.06	0.79995	0	ILMN_1664771	10798	OR5I1
1.22	0.189	2.42	0.01936	0.130056	5.85	0.01936	0	ILMN_1790988	26339	OR5K1
1.79	-0.126	-1.34	0.18518	0.447027	1.81	0.18518	0	ILMN_1662735	402135	OR5K2
1.27	0.019	0.25	0.80708	0.91773	0.06	0.80708	0	ILMN_1687882	403277	OR5K3
1.34	-0.035	-0.48	0.62991	0.824057	0.24	0.62991	0	ILMN_2196609	403277	OR5K3
1.68	0.06	0.49	0.62461	0.821259	0.24	0.62461	0	ILMN_2161166	403278	OR5K4
2.97	-0.329	-2.27	0.02749	0.158927	5.16	0.02749	0	ILMN_1727522	403278	OR5K4
1.93	0.08	0.7	0.48712	0.731387	0.49	0.48712	0	ILMN_2053439	219437	OR5L1
1.41	0.021	0.27	0.7848	0.907477	0.08	0.7848	0	ILMN_1692439	219437	OR5L1
1.87	0.09	1.08	0.28687	0.563964	1.16	0.28687	0	ILMN_1708583	26338	OR5L2
2.13	-0.103	-0.98	0.33053	0.605797	0.97	0.33053	0	ILMN_1710884	390167	OR5M10
1.65	0.198	2.52	0.0151	0.112807	6.34	0.0151	0	ILMN_2136737	390167	OR5M10
1.22	-0.19	-2.6	0.01225	0.100159	6.77	0.01225	0	ILMN_1792254	219487	OR5M11
3.2	0.012	0.09	0.92615	0.971773	0.01	0.92615	0	ILMN_1696355	219482	OR5M3
1.59	0.063	0.68	0.50171	0.741237	0.46	0.50171	0	ILMN_2199971	219484	OR5M8
2.14	0.136	1.44	0.157	0.409679	2.07	0.157	0	ILMN_1803873	219484	OR5M8
2.02	-0.024	-0.25	0.80143	0.914965	0.06	0.80143	0	ILMN_1761042	390162	OR5M9
1.87	-0.024	-0.24	0.80952	0.919124	0.06	0.80952	0	ILMN_1721578	120065	OR5P2
1.5	0.081	1.02	0.31156	0.589275	1.05	0.31156	0	ILMN_2140910	120066	OR5P3
2.11	-0.685	-4.47	5e-05	0.003903	19.97	5e-05	-1	ILMN_1774715	120066	OR5P3
1.65	-0.182	-1.89	0.06479	0.25523	3.57	0.06479	0	ILMN_1655449	219479	OR5R1
1.53	0.142	1.72	0.09142	0.306709	2.96	0.09142	0	ILMN_1723322	219464	OR5T2
1.28	0.102	1.01	0.31526	0.592723	1.03	0.31526	0	ILMN_2079602	219464	OR5T2
2.03	0.312	3.21	0.00236	0.03931	10.29	0.00236	1	ILMN_1703749	390154	OR5T3
1.59	-0.04	-0.45	0.65442	0.837683	0.2	0.65442	0	ILMN_1683352	81696	OR5V1
1.57	-0.184	-2.06	0.0447	0.207516	4.25	0.0447	0	ILMN_1757164	390148	OR5W2
1.59	-0.091	-0.95	0.34454	0.619279	0.91	0.34454	0	ILMN_1686244	8590	OR6A2
5.24	-0.284	-1.26	0.21249	0.482137	1.6	0.21249	0	ILMN_1691080	135946	OR6B1
1.43	-0.055	-0.72	0.47576	0.723349	0.52	0.47576	0	ILMN_1672658	389090	OR6B2
1.77	-0.379	-4.51	4e-05	0.003637	20.31	4e-05	-1	ILMN_1786267	150681	OR6B3
1.13	0.001	0.01	0.99406	0.998106	0	0.99406	0	ILMN_1800182	341416	OR6C2
2.52	0.054	0.44	0.66142	0.841227	0.19	0.66142	0	ILMN_1703910	254786	OR6C3
1.66	-0.107	-1.05	0.30076	0.578168	1.09	0.30076	0	ILMN_1708747	341418	OR6C4
1.24	0.1	1.36	0.1786	0.438319	1.86	0.1786	0	ILMN_1711517	283365	OR6C6
1.63	-0.089	-1.07	0.28896	0.566117	1.15	0.28896	0	ILMN_1763422	403282	OR6C65
1.33	0.057	0.7	0.48417	0.729627	0.5	0.48417	0	ILMN_1809148	254783	OR6C74
1.6	-0.04	-0.5	0.62038	0.818385	0.25	0.62038	0	ILMN_1737144	390323	OR6C75
1.31	0.084	0.79	0.4306	0.690981	0.63	0.4306	0	ILMN_1651940	390326	OR6C76
1.72	-0.062	-0.73	0.46781	0.717536	0.54	0.46781	0	ILMN_1758129	343169	OR6F1
1.14	-0.043	-0.53	0.59802	0.805858	0.28	0.59802	0	ILMN_1684901	81448	OR6K2
1.4	0.121	1.84	0.07197	0.270017	3.38	0.07197	0	ILMN_1781025	391114	OR6K3
1.37	0.019	0.28	0.7824	0.905956	0.08	0.7824	0	ILMN_1815093	390261	OR6M1
1.33	0.087	0.95	0.34437	0.619131	0.91	0.34437	0	ILMN_1754929	128372	OR6N1
1.56	-0.094	-0.82	0.4134	0.677644	0.68	0.4134	0	ILMN_1724427	81442	OR6N2
1.38	-0.014	-0.17	0.86292	0.943752	0.03	0.86292	0	ILMN_1686245	219952	OR6Q1
1.61	0.023	0.24	0.8094	0.919109	0.06	0.8094	0	ILMN_2101270	341799	OR6S1
3.29	-0.116	-1.15	0.25417	0.530418	1.33	0.25417	0	ILMN_1715259	346517	OR6V1
1.16	-0.111	-1.45	0.15389	0.405329	2.1	0.15389	0	ILMN_2140895	89883	OR6W1P
1.7	-0.098	-1.21	0.23075	0.504257	1.47	0.23075	0	ILMN_1756210	390260	OR6X1
1.12	-0.02	-0.28	0.78151	0.905484	0.08	0.78151	0	ILMN_1683046	391112	OR6Y1
1.28	-0.04	-0.61	0.54468	0.771785	0.37	0.54468	0	ILMN_1711557	390892	OR7A10
2.51	0.116	0.87	0.38903	0.65699	0.76	0.38903	0	ILMN_1704485	26333	OR7A17
1.1	0.07	1.01	0.3187	0.596235	1.01	0.3187	0	ILMN_1711353	26659	OR7A5
0.93	-0.084	-1.21	0.23359	0.507398	1.45	0.23359	0	ILMN_1729874	26664	OR7C1
2.47	0.027	0.21	0.83195	0.929725	0.05	0.83195	0	ILMN_1795018	26658	OR7C2
1.43	0.034	0.19	0.8534	0.939661	0.03	0.8534	0	ILMN_1722426	162998	OR7D2
1.8	-0.244	-2.07	0.04395	0.205951	4.28	0.04395	0	ILMN_1729020	125958	OR7D4
6.22	0.135	1.29	0.20378	0.471453	1.66	0.20378	0	ILMN_1802023	283491	OR7E156P
6.95	0.094	0.9	0.37048	0.64124	0.82	0.37048	0	ILMN_2090351	283491	OR7E156P
2.12	-0.149	-1.49	0.14385	0.390607	2.21	0.14385	0	ILMN_2231177	26648	OR7E24
1.25	-0.297	-3.43	0.00123	0.027081	11.78	0.00123	-1	ILMN_1669988	26648	OR7E24
4.5	-0.694	-1.98	0.05287	0.228348	3.94	0.05287	0	ILMN_2199926	10819	OR7E14P
1.97	0.274	1.04	0.30336	0.580707	1.08	0.30336	0	ILMN_1773621	79315	OR7E91P
1.93	0.181	0.79	0.4311	0.691403	0.63	0.4311	0	ILMN_2134723	79315	OR7E91P
2.28	-0.028	-0.26	0.79924	0.913855	0.07	0.79924	0	ILMN_1789666	125962	OR7G1
2.4	-0.034	-0.25	0.80154	0.915019	0.06	0.80154	0	ILMN_1694051	390882	OR7G2
1.99	0.028	0.19	0.85064	0.93854	0.04	0.85064	0	ILMN_1797878	390883	OR7G3
1.92	-0.439	-3.76	0.00046	0.014686	14.12	0.00046	-1	ILMN_1666148	390275	OR8A1
2.45	-0.003	-0.02	0.98526	0.995107	0	0.98526	0	ILMN_2123550	219858	OR8B12
1.2	0.067	1.04	0.30355	0.580747	1.08	0.30355	0	ILMN_1815849	26595	OR8B2
1.67	-0.146	-1.79	0.07923	0.284178	3.21	0.07923	0	ILMN_1757259	283162	OR8B4
1.41	-0.136	-1.39	0.17089	0.428965	1.93	0.17089	0	ILMN_1742753	283159	OR8D1
1.88	-0.092	-1.1	0.27822	0.555329	1.2	0.27822	0	ILMN_1745928	283160	OR8D2
1.39	-0.049	-0.71	0.4828	0.728882	0.5	0.4828	0	ILMN_1773278	338662	OR8D4
1.6	-0.228	-2.6	0.01215	0.099569	6.78	0.01215	0	ILMN_1768894	26494	OR8G1
2.09	-0.217	-1.97	0.054	0.23108	3.9	0.054	0	NA	NA	NA
1.52	-0.015	-0.12	0.90692	0.964138	0.01	0.90692	0	ILMN_1740409	219865	OR8G5
3.16	-0.174	-0.94	0.351	0.625684	0.89	0.351	0	ILMN_2187002	219469	OR8H1
1.26	0.004	0.05	0.96222	0.986242	0	0.96222	0	ILMN_1681457	219469	OR8H1
1.61	-0.012	-0.15	0.87753	0.950768	0.02	0.87753	0	ILMN_1660686	390151	OR8H2
5.1	0.005	0.04	0.96784	0.988269	0	0.96784	0	ILMN_1768161	390152	OR8H3
1.54	0.101	1.1	0.27874	0.555693	1.2	0.27874	0	ILMN_1695940	219477	OR8J1
1.16	-0.178	-2.47	0.01698	0.12052	6.11	0.01698	0	ILMN_2191949	219477	OR8J1
1.86	0.055	0.67	0.50295	0.741961	0.46	0.50295	0	ILMN_2219038	81168	OR8J3
1.56	-0.205	-2.22	0.03131	0.171353	4.91	0.03131	0	ILMN_1795000	81168	OR8J3
1.36	-0.049	-0.53	0.59631	0.804942	0.28	0.59631	0	ILMN_1783643	390157	OR8K1
2.42	0.254	1.88	0.06558	0.25683	3.55	0.06558	0	ILMN_2195060	219453	OR8K5
2.58	0.098	0.91	0.365	0.637061	0.84	0.365	0	ILMN_1793962	219453	OR8K5
1.08	0.026	0.39	0.69924	0.862617	0.15	0.69924	0	ILMN_1690296	341568	OR8S1
2.19	0.059	0.55	0.58239	0.796955	0.31	0.58239	0	ILMN_2206041	219417 /// 504190	OR8U1 /// OR8U9
1.23	-0.142	-2.17	0.03514	0.182407	4.7	0.03514	0	ILMN_2102356	219417 /// 504189 /// 504190	OR8U1 /// OR8U8 /// OR8U9
2.12	0.029	0.23	0.8162	0.922626	0.05	0.8162	0	ILMN_1703883	135924	OR9A2
1.81	0.035	0.31	0.7562	0.893602	0.1	0.7562	0	ILMN_1739155	130075	OR9A4
1.37	0.05	0.67	0.5089	0.746323	0.44	0.5089	0	ILMN_1789395	390174	OR9G1
1.27	0.009	0.11	0.91469	0.967051	0.01	0.91469	0	ILMN_2089097	390174	OR9G1
1.4	0.062	0.9	0.3707	0.641423	0.82	0.3707	0	ILMN_1750510	504191	OR9G9
2.39	-0.109	-0.92	0.35989	0.632997	0.85	0.35989	0	ILMN_1734690	219954	OR9I1
1.1	-0.211	-2.87	0.00599	0.066226	8.26	0.00599	0	ILMN_1751432	441639	OR9K2
1.13	-0.035	-0.46	0.64661	0.833873	0.21	0.64661	0	ILMN_1780762	219957	OR9Q2
6.09	-0.133	-0.8	0.42731	0.688324	0.64	0.42731	0	ILMN_1724148	84876	ORAI1
3.39	0.007	0.03	0.97255	0.989852	0	0.97255	0	ILMN_1652928	80228	ORAI2
5.69	-0.511	-3.67	0.00061	0.017594	13.44	0.00061	-1	ILMN_1736628	93129	ORAI3
8.21	-0.067	-0.97	0.33724	0.612525	0.94	0.33724	0	ILMN_1762549	220064	ORAOV1
2.53	-0.242	-1.57	0.123	0.359112	2.46	0.123	0	ILMN_1727459	4998	ORC1
7.34	0.002	0.02	0.98479	0.994854	0	0.98479	0	ILMN_2061452	4999	ORC2
8.5	0.019	0.19	0.85399	0.93994	0.03	0.85399	0	ILMN_1784946	23595	ORC3
4.35	0.303	3.1	0.00317	0.046649	9.64	0.00317	1	ILMN_1740083	5000	ORC4
8.52	-0.066	-0.95	0.34913	0.62391	0.89	0.34913	0	ILMN_1705093	5001	ORC5
2.88	0.957	4.7	2e-05	0.002361	22.1	2e-05	1	ILMN_1688094	5001	ORC5
1.18	0.056	0.68	0.50001	0.740156	0.46	0.50001	0	ILMN_1686987	5001	ORC5
13.72	-0.11	-2.75	0.00833	0.079515	7.56	0.00833	0	ILMN_2215061	23594	ORC6
4.23	0.416	2.9	0.00562	0.064158	8.39	0.00562	0	ILMN_1731070	23594	ORC6
3.2	-1.099	-1.91	0.06219	0.249094	3.64	0.06219	0	ILMN_1696584	5004	ORM1
1.68	0.149	0.76	0.4518	0.706655	0.58	0.4518	0	ILMN_1731785	5005	ORM2
9.85	0.018	0.28	0.78191	0.905805	0.08	0.78191	0	ILMN_1698406	94101	ORMDL1
4.94	0.224	1.29	0.20194	0.469314	1.67	0.20194	0	ILMN_2045975	94101	ORMDL1
5.15	-0.001	-0.01	0.99302	0.997634	0	0.99302	0	ILMN_1774708	29095	ORMDL2
7.09	-0.229	-2.35	0.02289	0.142879	5.52	0.02289	0	ILMN_1662174	94103	ORMDL3
7.72	-0.008	-0.08	0.93278	0.974403	0.01	0.93278	0	ILMN_2361807	10956	OS9
3.67	-0.47	-1.25	0.21652	0.487315	1.57	0.21652	0	ILMN_1793025	84709	MGARP
10.78	-0.038	-0.66	0.5138	0.74995	0.43	0.5138	0	ILMN_1706376	5007	OSBP
5.5	-1.18	-2.59	0.01263	0.101789	6.71	0.01263	0	ILMN_1781966	23762	OSBP2
10.31	0.032	0.21	0.83751	0.932567	0.04	0.83751	0	ILMN_1669497	114884	OSBPL10
6.79	0.027	0.25	0.8012	0.914788	0.06	0.8012	0	ILMN_1687410	114885	OSBPL11
7.86	-0.028	-0.22	0.82357	0.926032	0.05	0.82357	0	ILMN_1773063	114876	OSBPL1A
3.14	0.288	1.71	0.09331	0.309751	2.93	0.09331	0	ILMN_1697952	114876	OSBPL1A
9.25	0.08	0.56	0.58089	0.79585	0.31	0.58089	0	ILMN_2405602	114876	OSBPL1A
5.02	0.179	0.5	0.62053	0.818529	0.25	0.62053	0	ILMN_2349124	9885	OSBPL2
8.57	0.002	0.02	0.9834	0.994472	0	0.9834	0	ILMN_1656482	9885	OSBPL2
4.72	-0.34	-2.74	0.00848	0.080498	7.52	0.00848	0	ILMN_1735798	26031	OSBPL3
6.56	0.014	0.11	0.91113	0.965763	0.01	0.91113	0	ILMN_2328378	26031	OSBPL3
9.38	-0.063	-0.42	0.67988	0.85166	0.17	0.67988	0	ILMN_1802151	114879	OSBPL5
9.74	-0.065	-0.41	0.68128	0.85249	0.17	0.68128	0	ILMN_2307032	114879	OSBPL5
5.51	-0.126	-1.15	0.25417	0.530418	1.33	0.25417	0	ILMN_1763561	114880	OSBPL6
2.65	-0.011	-0.05	0.9571	0.984135	0	0.9571	0	ILMN_1756935	114880	OSBPL6
6.75	0.134	0.98	0.33217	0.607486	0.96	0.33217	0	ILMN_1720865	114881	OSBPL7
3.57	-0.012	-0.07	0.94444	0.979645	0	0.94444	0	ILMN_1751243	114881	OSBPL7
7.33	-0.286	-2.19	0.03344	0.177154	4.79	0.03344	0	ILMN_2405078	114882	OSBPL8
8.42	0.19	2.39	0.02057	0.134467	5.73	0.02057	0	ILMN_1782459	114882	OSBPL8
7.57	0.402	4.69	2e-05	0.002405	22.01	2e-05	1	ILMN_2313856	114883	OSBPL9
2.08	0.108	0.97	0.33829	0.613291	0.94	0.33829	0	ILMN_1680932	114883	OSBPL9
9.76	0.032	0.45	0.65719	0.839163	0.2	0.65719	0	ILMN_2313851	114883	OSBPL9
6.23	-0.968	-3.18	0.00252	0.040655	10.14	0.00252	-1	ILMN_1741917	126014	OSCAR
7.64	-0.798	-2.84	0.00653	0.069461	8.08	0.00653	0	ILMN_2367418	126014	OSCAR
6.07	0.071	0.36	0.71881	0.873399	0.13	0.71881	0	ILMN_2273572	127700	OSCP1
5.75	0.209	1.33	0.19067	0.454629	1.76	0.19067	0	ILMN_1719835	127700	OSCP1
7.54	-0.04	-0.55	0.58368	0.79757	0.3	0.58368	0	ILMN_1753393	55644	OSGEP
4.39	0.195	1.4	0.1677	0.42477	1.96	0.1677	0	ILMN_1658909	64172	OSGEPL1
5.48	0.197	1.7	0.09456	0.311883	2.91	0.09456	0	ILMN_2047676	64172	OSGEPL1
3.82	-0.118	-1.05	0.29843	0.575457	1.1	0.29843	0	ILMN_2319588	29948	OSGIN1
1.16	-0.032	-0.46	0.64551	0.833222	0.21	0.64551	0	NA	NA	NA
9.64	0.49	2.2	0.03225	0.174182	4.86	0.03225	0	ILMN_1757732	734	OSGIN2
4.84	-0.514	-1.48	0.14616	0.394009	2.18	0.14616	0	ILMN_1780546	5008	OSM
8.19	0.255	1.35	0.18447	0.445926	1.81	0.18447	0	ILMN_2205999	9180	OSMR
2.82	0.412	1.03	0.31033	0.587926	1.05	0.31033	0	ILMN_2197128	130497	OSR1
1.93	0.277	2.05	0.04605	0.211161	4.19	0.04605	0	ILMN_1654732	116039	OSR2
6.8	0.297	0.94	0.35365	0.627706	0.88	0.35365	0	ILMN_1687002	116039	OSR2
8.96	0.047	0.19	0.84766	0.936773	0.04	0.84766	0	ILMN_1737715	116039	OSR2
2.54	0.251	1.08	0.28626	0.56345	1.16	0.28626	0	ILMN_1789096	200931	SLC51A
1.32	0.242	2.58	0.01305	0.103925	6.64	0.01305	0	ILMN_1750312	123264	SLC51B
11.25	0.202	1.65	0.10506	0.330238	2.73	0.10506	0	ILMN_1776005	58505	OSTC
9.31	0.45	3.91	0.00028	0.010971	15.3	0.00028	1	ILMN_2056167	58505	OSTC
10.91	-0.05	-0.41	0.68427	0.853726	0.17	0.68427	0	ILMN_1742456	26578	OSTF1
7.67	0.034	0.41	0.6852	0.854152	0.17	0.6852	0	ILMN_1720303	28962	OSTM1
1.24	-0.042	-0.59	0.55884	0.781155	0.35	0.55884	0	ILMN_1735745	344901	OSTN
2.66	0.367	0.96	0.34052	0.615183	0.93	0.34052	0	ILMN_1749114	5009	OTC
1.32	-0.028	-0.37	0.71157	0.869774	0.14	0.71157	0	ILMN_1661862	146183	OTOA
1.39	-0.075	-1.16	0.25004	0.525985	1.36	0.25004	0	ILMN_1779890	146183	OTOA
1.01	0.025	0.34	0.73271	0.880665	0.12	0.73271	0	ILMN_1728705	9381	OTOF
4.02	-0.563	-2.02	0.04859	0.217166	4.09	0.04859	0	ILMN_1663347	9381	OTOF
1.46	0.092	1.01	0.31566	0.593161	1.03	0.31566	0	ILMN_2340886	9381	OTOF
1.67	0.132	1.82	0.07492	0.276246	3.31	0.07492	0	NA	NA	NA
1.93	0.074	0.64	0.52595	0.757895	0.41	0.52595	0	ILMN_2259155	131149	OTOL1
2.51	-0.063	-0.44	0.66118	0.841095	0.19	0.66118	0	ILMN_1758983	133060	OTOP1
1.49	-0.029	-0.36	0.7223	0.87522	0.13	0.7223	0	ILMN_1715612	92736	OTOP2
1.83	-0.198	-1.81	0.07657	0.279336	3.27	0.07657	0	ILMN_1662734	347741	OTOP3
2.72	-0.005	-0.04	0.96607	0.987401	0	0.96607	0	ILMN_1718124	56914	OTOR
1.81	-0.067	-0.62	0.53867	0.767371	0.38	0.53867	0	ILMN_1752662	23440	OTP
3.95	-0.199	-1.58	0.12092	0.356099	2.49	0.12092	0	ILMN_1659270	23440	OTP
1.93	0.015	0.1	0.91791	0.968182	0.01	0.91791	0	ILMN_2265222	55611	OTUB1
6.19	-0.18	-1.32	0.19211	0.456727	1.75	0.19211	0	ILMN_1723871	55611	OTUB1
6.4	-0.159	-2.18	0.03415	0.179426	4.75	0.03415	0	ILMN_2354855	55611	OTUB1
1.2	0.023	0.26	0.79795	0.913201	0.07	0.79795	0	ILMN_1792012	78990	OTUB2
5.4	0.118	0.61	0.54505	0.771892	0.37	0.54505	0	ILMN_1799198	78990	OTUB2
1.95	-0.217	-1.99	0.0523	0.226799	3.96	0.0523	0	ILMN_1684983	78990	OTUB2
4.8	0.142	0.88	0.38204	0.651013	0.78	0.38204	0	ILMN_1752008	220213	OTUD1
7.67	-0.027	-0.32	0.75254	0.891744	0.1	0.75254	0	ILMN_1723141	220213	OTUD1
3.52	0.088	0.65	0.51565	0.750898	0.43	0.51565	0	ILMN_1779280	23252	OTUD3
7.78	-0.102	-1.33	0.19037	0.454108	1.76	0.19037	0	ILMN_1708203	54726	OTUD4
2.39	0.188	1.56	0.12438	0.361195	2.44	0.12438	0	ILMN_2287604	54726	OTUD4
1.2	-0.075	-1.03	0.30948	0.587053	1.05	0.30948	0	ILMN_2394975	54726	OTUD4
6.02	-0.157	-1.4	0.16927	0.426825	1.95	0.16927	0	ILMN_2088847	55593	OTUD5
1.95	-0.202	-1.7	0.09577	0.313665	2.88	0.09577	0	ILMN_1730567	139562	OTUD6A
6.37	0.191	2.39	0.02053	0.134285	5.73	0.02053	0	ILMN_1772703	51633	OTUD6B
