A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
6.7	0.209	1.49	0.14215	0.64133	2.21	0.14215	0	ILMN_1677607	6309	SC5D
1.54	0.029	0.42	0.67787	0.941033	0.17	0.67787	0	ILMN_1741563	81492	RSPH6A
1.62	-0.101	-1	0.32154	0.807217	1	0.32154	0	NA	NA	NA
4.91	0.13	0.44	0.65886	0.936596	0.2	0.65886	0	ILMN_1698521	25970	SH2B1
1.69	0.083	0.83	0.41047	0.851742	0.69	0.41047	0	NA	NA	NA
7.9	0.281	1.86	0.06747	0.493672	3.46	0.06747	0	ILMN_1689329	6319	SCD
1.18	0.089	1.26	0.21231	0.724167	1.59	0.21231	0	NA	NA	NA
1.71	0.193	1.97	0.05388	0.454133	3.86	0.05388	0	ILMN_1738954	80307	FER1L4
1.82	-0.006	-0.06	0.95499	0.99494	0	0.95499	0	NA	NA	NA
1.26	-0.039	-0.59	0.55444	0.907959	0.35	0.55444	0	ILMN_1663718	375612	LHFPL3
1.56	-0.087	-0.79	0.43211	0.862342	0.63	0.43211	0	ILMN_1723607	10243	GPHN
1.16	0.05	0.72	0.4718	0.877618	0.52	0.4718	0	NA	NA	NA
1.25	0.052	0.85	0.39681	0.845109	0.73	0.39681	0	ILMN_1744666	100505679	UBE2Q2L
1.46	0.046	0.25	0.80469	0.969542	0.06	0.80469	0	ILMN_1715927	128434	VSTM2L
1.27	-0.046	-0.59	0.55695	0.908553	0.35	0.55695	0	NA	NA	NA
1.7	-0.106	-1.15	0.25486	0.76026	1.32	0.25486	0	NA	NA	NA
6.04	-0.01	-0.08	0.94024	0.991997	0.01	0.94024	0	ILMN_1813731	79654	HECTD3
1.23	-0.106	-1.33	0.18892	0.701654	1.76	0.18892	0	NA	NA	NA
1.5	0.013	0.18	0.8569	0.977776	0.03	0.8569	0	NA	NA	NA
2	0.091	0.77	0.44293	0.866227	0.6	0.44293	0	NA	NA	NA
1.87	-0.143	-1.32	0.19321	0.707019	1.73	0.19321	0	NA	NA	NA
1.31	-0.158	-2.52	0.01429	0.246487	6.36	0.01429	0	ILMN_1727875	4588	MUC6
10.89	0.099	1.39	0.16878	0.679061	1.94	0.16878	0	ILMN_1721391	533	ATP6V0B
5.59	0.247	1.75	0.0854	0.538599	3.06	0.0854	0	ILMN_1666206	55876	GSDMB
7.37	0.037	0.6	0.55058	0.907024	0.36	0.55058	0	ILMN_1676799	4236	MFAP1
1.33	0.108	1.31	0.19546	0.709036	1.71	0.19546	0	NA	NA	NA
1.76	-0.059	-0.51	0.61157	0.925257	0.26	0.61157	0	NA	NA	NA
4.06	-0.232	-0.58	0.56354	0.910389	0.34	0.56354	0	ILMN_1752932	10205	MPZL2
1.46	-0.043	-0.55	0.58593	0.916881	0.3	0.58593	0	NA	NA	NA
12.92	0.237	4.02	0.00016	0.018298	16.16	0.00016	1	ILMN_1690494	6128	RPL6
1.5	0.073	0.85	0.39863	0.845963	0.72	0.39863	0	NA	NA	NA
4.95	0.363	2.21	0.03051	0.353671	4.9	0.03051	0	ILMN_1717229	195827	AAED1
1.25	0.045	0.62	0.53464	0.901651	0.39	0.53464	0	NA	NA	NA
6.12	0.008	0.07	0.94317	0.992398	0.01	0.94317	0	ILMN_1752559	64319	FBRS
1.78	0.119	1.37	0.17548	0.686732	1.88	0.17548	0	ILMN_1684040	387357	THEMIS
1.34	-0.115	-1.73	0.0885	0.545111	3	0.0885	0	ILMN_1695369	389072	PLEKHM3
1.15	-0.07	-1.05	0.29633	0.792727	1.11	0.29633	0	NA	NA	NA
1.21	0.008	0.12	0.90473	0.986288	0.01	0.90473	0	NA	NA	NA
3.6	-0.719	-2.92	0.00486	0.13754	8.54	0.00486	0	ILMN_1663447	3178	HNRNPA1
1.53	-0.072	-0.89	0.37436	0.833242	0.8	0.37436	0	ILMN_1697433	10858	CYP46A1
1.48	-0.126	-1.63	0.1078	0.582503	2.66	0.1078	0	NA	NA	NA
10.1	-0.078	-0.74	0.46413	0.874607	0.54	0.46413	0	ILMN_1681679	706	TSPO
5.4	0.106	0.88	0.38489	0.839254	0.77	0.38489	0	ILMN_1697736	23404	EXOSC2
1.57	0.052	0.59	0.55757	0.908655	0.35	0.55757	0	NA	NA	NA
1.13	-0.069	-1.08	0.28368	0.784232	1.17	0.28368	0	NA	NA	NA
1.38	-0.145	-1.95	0.05598	0.460632	3.79	0.05598	0	NA	NA	NA
1.38	-0.137	-1.99	0.05069	0.441543	3.97	0.05069	0	NA	NA	NA
5.31	-0.233	-1.61	0.11176	0.589421	2.6	0.11176	0	ILMN_1761281	4502	MT2A
2.18	-0.122	-0.88	0.38114	0.83655	0.78	0.38114	0	ILMN_1719915	79758	DHRS12
1.63	0.001	0.01	0.99295	0.999234	0	0.99295	0	NA	NA	NA
7.98	-0.084	-0.92	0.36332	0.827821	0.84	0.36332	0	ILMN_1778561	7465	WEE1
1.34	-0.11	-1.56	0.12363	0.613065	2.44	0.12363	0	NA	NA	NA
2.92	-0.08	-0.47	0.6425	0.932857	0.22	0.6425	0	ILMN_1684530	112574	SNX18
3.6	-0.218	-1.07	0.2882	0.786889	1.15	0.2882	0	ILMN_1712628	9569	GTF2IRD1
1.36	-0.07	-0.79	0.43431	0.863134	0.62	0.43431	0	NA	NA	NA
1.25	-0.046	-0.67	0.50604	0.891143	0.45	0.50604	0	ILMN_1685323	646243	CXADRP2
1.42	0.028	0.42	0.67926	0.941228	0.17	0.67926	0	NA	NA	NA
2.32	-0.243	-1.17	0.2478	0.753925	1.36	0.2478	0	ILMN_1683905	126353	MISP
6.17	-0.019	-0.19	0.84689	0.975903	0.04	0.84689	0	ILMN_1680675	92399	MRRF
2.01	-0.244	-1.56	0.12474	0.614547	2.42	0.12474	0	ILMN_1659350	839	CASP6
1.48	-0.078	-0.79	0.42987	0.861582	0.63	0.42987	0	NA	NA	NA
1.33	0.048	0.71	0.48222	0.881706	0.5	0.48222	0	NA	NA	NA
1.26	-0.007	-0.09	0.92889	0.990911	0.01	0.92889	0	ILMN_1668052	3170	FOXA2
1.35	-0.006	-0.08	0.93286	0.991354	0.01	0.93286	0	NA	NA	NA
1.5	-0.007	-0.1	0.92178	0.989541	0.01	0.92178	0	NA	NA	NA
2.11	-0.247	-1.89	0.06317	0.480477	3.58	0.06317	0	NA	NA	NA
1.2	-0.001	-0.02	0.98372	0.998518	0	0.98372	0	NA	NA	NA
1.7	-0.043	-0.51	0.61205	0.925257	0.26	0.61205	0	NA	NA	NA
10.16	0.052	0.89	0.37517	0.833434	0.8	0.37517	0	ILMN_1771376	8682	PEA15
7.42	0.276	1.81	0.07477	0.51351	3.29	0.07477	0	ILMN_1815500	3710	ITPR3
1.17	0.014	0.24	0.81454	0.971041	0.06	0.81454	0	NA	NA	NA
2.4	-0.076	-0.44	0.66497	0.937588	0.19	0.66497	0	ILMN_1719307	1894	ECT2
1.51	-0.038	-0.58	0.56091	0.909257	0.34	0.56091	0	NA	NA	NA
1.56	-0.002	-0.03	0.97552	0.997891	0	0.97552	0	NA	NA	NA
1.43	-0.094	-1.57	0.12237	0.609899	2.45	0.12237	0	NA	NA	NA
1.48	-0.084	-1.25	0.21605	0.727512	1.56	0.21605	0	NA	NA	NA
1.84	-0.153	-1.25	0.21685	0.728598	1.56	0.21685	0	ILMN_1744752	27184	DISC2
1.2	-0.086	-1.3	0.19926	0.71143	1.68	0.19926	0	NA	NA	NA
1.24	-0.005	-0.08	0.93886	0.991899	0.01	0.93886	0	NA	NA	NA
12.85	0.084	1.76	0.08389	0.535289	3.09	0.08389	0	ILMN_1725656	6125	RPL5
3.04	0.149	0.6	0.55332	0.907959	0.36	0.55332	0	ILMN_1787825	28513	CDH19
1.68	-0.114	-1.18	0.2421	0.748864	1.4	0.2421	0	NA	NA	NA
1.13	-0.041	-0.72	0.47431	0.8784	0.52	0.47431	0	NA	NA	NA
3.8	0.008	0.04	0.96658	0.996356	0	0.96658	0	ILMN_1689237	11149	BVES
1.16	0.015	0.26	0.79426	0.966937	0.07	0.79426	0	ILMN_1710413	65998	C11orf95
1.4	-0.118	-1.59	0.11748	0.600207	2.52	0.11748	0	NA	NA	NA
1.18	-0.01	-0.14	0.88974	0.983471	0.02	0.88974	0	NA	NA	NA
1.62	0.014	0.16	0.87319	0.981182	0.03	0.87319	0	NA	NA	NA
2.67	-0.362	-2	0.05003	0.439139	4	0.05003	0	NA	NA	NA
1.49	-0.038	-0.52	0.60722	0.924212	0.27	0.60722	0	ILMN_1669691	441250	TYW1B
1.71	-0.056	-0.4	0.69023	0.9441	0.16	0.69023	0	NA	NA	NA
2.64	-0.285	-2.09	0.0404	0.400433	4.38	0.0404	0	NA	NA	NA
5.56	0.009	0.05	0.95632	0.99494	0	0.95632	0	ILMN_1809818	5546	PRCC
1.23	-0.122	-1.83	0.07171	0.505753	3.36	0.07171	0	NA	NA	NA
1.97	-0.115	-1.21	0.23057	0.739267	1.47	0.23057	0	ILMN_1771218	337966	KRTAP6-1
1.32	-0.03	-0.49	0.62906	0.929976	0.24	0.62906	0	NA	NA	NA
7.3	-0.182	-2.21	0.03047	0.353671	4.91	0.03047	0	ILMN_1710873	27309	ZNF330
1.21	0.016	0.26	0.7919	0.96628	0.07	0.7919	0	NA	NA	NA
9.3	-0.096	-0.88	0.38411	0.838635	0.77	0.38411	0	ILMN_1659895	4478	MSN
3.96	0.16	0.77	0.44662	0.867617	0.59	0.44662	0	ILMN_1696767	387923	SERP2
1.63	0.119	1.75	0.08577	0.53918	3.05	0.08577	0	NA	NA	NA
6.52	-0.051	-0.29	0.77301	0.961817	0.08	0.77301	0	ILMN_1691402	285961 /// 645513	SEPT7P9 /// LOC645513
1.24	-0.057	-0.93	0.35804	0.825477	0.86	0.35804	0	NA	NA	NA
4.17	-0.888	-2.87	0.00567	0.150732	8.22	0.00567	0	ILMN_1736654	8395	PIP5K1B
1.64	-0.188	-2.07	0.04226	0.410224	4.3	0.04226	0	NA	NA	NA
4.99	-0.459	-2.11	0.0386	0.393253	4.47	0.0386	0	ILMN_1711490	23092	ARHGAP26
2.38	-0.178	-0.82	0.41295	0.85242	0.68	0.41295	0	ILMN_1752658	4804	NGFR
1.54	-0.04	-0.41	0.67982	0.941228	0.17	0.67982	0	NA	NA	NA
2.39	0.21	1.61	0.11343	0.593543	2.58	0.11343	0	ILMN_1766904	5602	MAPK10
3.4	-0.188	-0.85	0.39609	0.844863	0.73	0.39609	0	ILMN_1719433	912	CD1D
6.44	0.008	0.05	0.95711	0.995274	0	0.95711	0	ILMN_1814464	10266	RAMP2
1.38	0.036	0.58	0.56584	0.911041	0.33	0.56584	0	NA	NA	NA
2.11	-0.29	-2.25	0.02774	0.336533	5.08	0.02774	0	ILMN_1724183	8814	CDKL1
1.37	0.046	0.73	0.47111	0.877423	0.53	0.47111	0	ILMN_1742485	6144 /// 100131205	RPL21 /// RPL21P28
1.64	-0.099	-0.98	0.33155	0.811714	0.96	0.33155	0	NA	NA	NA
1.31	-0.09	-1.51	0.13661	0.633497	2.27	0.13661	0	ILMN_1815849	26595	OR8B2
6.72	0.252	1.49	0.14204	0.64133	2.21	0.14204	0	ILMN_1766918	8645	KCNK5
3.41	0.041	0.13	0.89916	0.985362	0.02	0.89916	0	ILMN_1874530	81624	DIAPH3
1.47	-0.104	-1.5	0.13767	0.635158	2.26	0.13767	0	NA	NA	NA
1.88	-0.106	-0.75	0.4581	0.871642	0.56	0.4581	0	ILMN_1759962	29895	MYLPF
1.32	-0.069	-1.03	0.30755	0.799102	1.06	0.30755	0	NA	NA	NA
1.47	-0.142	-1.62	0.11071	0.587858	2.62	0.11071	0	NA	NA	NA
1.2	-0.044	-0.76	0.45098	0.86867	0.58	0.45098	0	NA	NA	NA
1.61	-0.007	-0.08	0.9385	0.991892	0.01	0.9385	0	NA	NA	NA
7.45	0.157	1.93	0.05764	0.465261	3.74	0.05764	0	ILMN_1730080	10553	HTATIP2
5.69	-0.109	-0.83	0.40976	0.85161	0.69	0.40976	0	ILMN_1759350	9442 /// 441089	MED27 /// CRSP8P
1.29	-0.109	-1.55	0.12532	0.615698	2.41	0.12532	0	ILMN_1662862	10640	EXOC5
1.34	-0.077	-1.09	0.27995	0.781512	1.19	0.27995	0	NA	NA	NA
1.67	-0.412	-3.21	0.00211	0.084085	10.3	0.00211	0	ILMN_1653428	643394	SPINK9
1.46	-0.097	-0.86	0.39526	0.844294	0.73	0.39526	0	ILMN_1713638	348938	NIPAL4
1.42	-0.097	-1.41	0.16468	0.673336	1.98	0.16468	0	NA	NA	NA
1.21	-0.088	-1.48	0.14358	0.642953	2.19	0.14358	0	NA	NA	NA
6.94	-0.078	-0.37	0.70992	0.948586	0.14	0.70992	0	ILMN_1745152	55245	UQCC1
1.22	-0.123	-2.02	0.04815	0.432791	4.06	0.04815	0	NA	NA	NA
3.64	-0.454	-1.21	0.23141	0.740009	1.46	0.23141	0	ILMN_1657871	91543	RSAD2
1.5	-0.014	-0.17	0.86664	0.980244	0.03	0.86664	0	NA	NA	NA
3.77	0.403	1.93	0.05845	0.468082	3.72	0.05845	0	ILMN_1685916	11004	KIF2C
1.52	-0.015	-0.19	0.84627	0.975903	0.04	0.84627	0	NA	NA	NA
1.84	-0.136	-0.96	0.33856	0.816577	0.93	0.33856	0	ILMN_1782246	136991	ASZ1
1.42	0.056	0.81	0.41859	0.855185	0.66	0.41859	0	NA	NA	NA
1.33	-0.068	-1.02	0.31386	0.802707	1.03	0.31386	0	NA	NA	NA
1.35	-0.063	-0.84	0.40639	0.850335	0.7	0.40639	0	ILMN_1696295	58530	LY6G6D
6.55	0.172	2.2	0.0319	0.360748	4.82	0.0319	0	ILMN_1669064	55552	ZNF823
2.41	0.215	1.17	0.24506	0.751645	1.38	0.24506	0	NA	NA	NA
3.1	-0.123	-0.62	0.53472	0.901651	0.39	0.53472	0	ILMN_1800956	388165	UBE2Q2P1
1.83	-0.006	-0.05	0.95863	0.995596	0	0.95863	0	NA	NA	NA
1.73	-0.03	-0.28	0.78351	0.96351	0.08	0.78351	0	ILMN_1772882	26696	OR2T1
2.39	0.027	0.27	0.79162	0.966274	0.07	0.79162	0	NA	NA	NA
1.7	0.085	0.75	0.45834	0.871642	0.56	0.45834	0	ILMN_1675168	644378	GCNT6
1.41	0.11	1.51	0.13741	0.634757	2.27	0.13741	0	NA	NA	NA
13.1	0.012	0.11	0.91272	0.988185	0.01	0.91272	0	ILMN_1708934	133	ADM
2.29	-0.106	-0.83	0.40984	0.85161	0.69	0.40984	0	NA	NA	NA
1.44	-0.047	-0.65	0.52099	0.896671	0.42	0.52099	0	NA	NA	NA
2.28	-0.284	-1.98	0.05186	0.445814	3.93	0.05186	0	ILMN_1681526	6523	SLC5A1
1.9	0.067	0.77	0.44688	0.867729	0.59	0.44688	0	NA	NA	NA
3.54	-0.051	-0.25	0.80612	0.969635	0.06	0.80612	0	ILMN_1771861	6139 /// 100526842	RPL17 /// RPL17-C18orf32
6.81	0.001	0	0.99605	0.999631	0	0.99605	0	ILMN_1660292	54460	MRPS21
6.65	0.273	2.11	0.0388	0.393972	4.46	0.0388	0	ILMN_1703683	25839	COG4
1.63	-0.132	-1.68	0.09871	0.566457	2.81	0.09871	0	NA	NA	NA
5.72	0.069	0.47	0.6406	0.932267	0.22	0.6406	0	ILMN_1807371	55090	MED9
2.08	0.041	0.31	0.75427	0.959004	0.1	0.75427	0	NA	NA	NA
1.8	-0.084	-1.18	0.24234	0.748951	1.39	0.24234	0	NA	NA	NA
7.12	0.339	4.29	7e-05	0.010631	18.37	7e-05	1	ILMN_1760441	64969	MRPS5
1.77	-0.018	-0.23	0.81957	0.972407	0.05	0.81957	0	NA	NA	NA
1.6	-0.074	-0.94	0.35074	0.822958	0.88	0.35074	0	NA	NA	NA
5.11	-0.124	-0.7	0.4879	0.883948	0.49	0.4879	0	ILMN_1809708	283219	KCTD21
6.39	-0.081	-0.92	0.36114	0.826568	0.85	0.36114	0	ILMN_1734956	26145	IRF2BP1
6.36	0.34	3.12	0.00275	0.097385	9.74	0.00275	0	ILMN_1727444	79447	PAGR1
2.03	0.1	0.8	0.42543	0.859556	0.64	0.42543	0	NA	NA	NA
1.43	0.078	0.96	0.33945	0.816836	0.93	0.33945	0	NA	NA	NA
2.48	-0.115	-0.75	0.45878	0.871854	0.56	0.45878	0	NA	NA	NA
12.03	0.101	1.71	0.09154	0.552014	2.94	0.09154	0	ILMN_1659989	6146	RPL22
1.79	-0.034	-0.42	0.67341	0.940242	0.18	0.67341	0	NA	NA	NA
2.88	0.071	0.44	0.66346	0.937454	0.19	0.66346	0	NA	NA	NA
4.21	0.551	2.82	0.00651	0.162997	7.93	0.00651	0	ILMN_1657835	11129	CLASRP
5.92	0.239	1.09	0.28091	0.782349	1.18	0.28091	0	ILMN_1789541	1400	CRMP1
4.78	-0.028	-0.15	0.8809	0.982727	0.02	0.8809	0	ILMN_1672105	7106	TSPAN4
1.65	0.061	0.84	0.40399	0.849335	0.71	0.40399	0	ILMN_1663497	4601	MXI1
5	0.263	1.62	0.11117	0.588595	2.61	0.11117	0	ILMN_1757415	65260	COA7
2.04	-0.082	-0.53	0.60144	0.922506	0.28	0.60144	0	NA	NA	NA
1.55	0.013	0.16	0.87284	0.981182	0.03	0.87284	0	NA	NA	NA
1.59	-0.029	-0.33	0.74064	0.955152	0.11	0.74064	0	NA	NA	NA
2.02	-0.064	-0.67	0.50631	0.891198	0.45	0.50631	0	NA	NA	NA
1.92	-0.085	-0.61	0.54312	0.904416	0.37	0.54312	0	ILMN_1769563	246182	AKR7A2P1
1.88	-0.205	-1.48	0.14386	0.643554	2.19	0.14386	0	ILMN_1667594	7071	KLF10
3	0.442	2.06	0.04344	0.414908	4.25	0.04344	0	ILMN_1673640	55824	PAG1
6.2	-0.941	-2.82	0.00638	0.16135	7.98	0.00638	0	ILMN_1801584	7852	CXCR4
3.69	0.073	0.37	0.71049	0.948668	0.14	0.71049	0	ILMN_1748434	283683	LOC283683
2.46	-0.106	-0.69	0.49237	0.885735	0.48	0.49237	0	NA	NA	NA
5.4	0.247	0.76	0.45177	0.868772	0.57	0.45177	0	ILMN_1775501	3553	IL1B
1.81	0.099	1.27	0.20914	0.720831	1.61	0.20914	0	NA	NA	NA
2.04	0.093	1	0.31967	0.805828	1.01	0.31967	0	ILMN_1670816	7593	MZF1
1.68	0.117	0.74	0.46251	0.873934	0.55	0.46251	0	NA	NA	NA
5.82	0.633	3.82	0.00031	0.027991	14.59	0.00031	1	ILMN_1789088	388591	RNF207
2.01	-0.018	-0.17	0.86938	0.980772	0.03	0.86938	0	NA	NA	NA
3.38	-0.272	-1.73	0.0884	0.545111	3	0.0884	0	NA	NA	NA
1.74	-0.081	-0.65	0.51672	0.895828	0.43	0.51672	0	NA	NA	NA
9.74	-0.01	-0.15	0.87745	0.982042	0.02	0.87745	0	ILMN_1813775	2580	GAK
1.62	-0.148	-1.7	0.09348	0.556383	2.9	0.09348	0	NA	NA	NA
1.83	-0.086	-0.97	0.33729	0.815609	0.94	0.33729	0	NA	NA	NA
1.78	-0.03	-0.24	0.81051	0.970483	0.06	0.81051	0	NA	NA	NA
8.17	-0.723	-2.5	0.01519	0.25267	6.24	0.01519	0	ILMN_1701748	1634	DCN
1.36	0.025	0.37	0.71349	0.949394	0.14	0.71349	0	NA	NA	NA
2.51	-0.458	-2.34	0.02234	0.306187	5.49	0.02234	0	NA	NA	NA
10.56	0.488	3.97	0.00019	0.020673	15.74	0.00019	1	ILMN_1781155	4067	LYN
1.93	-0.112	-0.75	0.45489	0.870124	0.57	0.45489	0	NA	NA	NA
2.13	-0.058	-0.52	0.60396	0.923531	0.27	0.60396	0	NA	NA	NA
1.9	-0.072	-0.84	0.40666	0.850722	0.7	0.40666	0	ILMN_1789887	5623	PSPN
1.62	-0.003	-0.04	0.97139	0.997478	0	0.97139	0	NA	NA	NA
5.03	0.098	0.63	0.53147	0.900702	0.4	0.53147	0	ILMN_1691151	1119	CHKA
1.65	0.086	1.02	0.31228	0.802381	1.04	0.31228	0	NA	NA	NA
2.71	0.089	0.68	0.49738	0.88753	0.47	0.49738	0	NA	NA	NA
1.68	-0.03	-0.34	0.73397	0.953816	0.12	0.73397	0	ILMN_1704629	6512	SLC1A7
2.25	-0.223	-1.32	0.19249	0.706204	1.74	0.19249	0	ILMN_1683798	404266	HOXB-AS3
1.55	0.111	1.3	0.19724	0.709763	1.7	0.19724	0	NA	NA	NA
1.39	0.05	0.72	0.47547	0.8784	0.52	0.47547	0	NA	NA	NA
1.96	-0.194	-1.23	0.22326	0.734815	1.51	0.22326	0	NA	NA	NA
1.92	-0.083	-0.87	0.38898	0.841234	0.75	0.38898	0	NA	NA	NA
1.82	0.05	0.55	0.58369	0.916395	0.3	0.58369	0	ILMN_1747943	57116 /// 100533111	ZNF695 /// ZNF670-ZNF695
1.61	0.134	1.42	0.15967	0.667917	2.03	0.15967	0	NA	NA	NA
11.83	-0.016	-0.18	0.85668	0.977776	0.03	0.85668	0	ILMN_1663640	4128	MAOA
1.83	0.052	0.59	0.56045	0.909204	0.34	0.56045	0	NA	NA	NA
1.94	0.005	0.04	0.96833	0.996715	0	0.96833	0	ILMN_1730825	151648	SGO1
1.48	-0.033	-0.38	0.70243	0.947009	0.15	0.70243	0	NA	NA	NA
1.91	-0.012	-0.1	0.92245	0.989541	0.01	0.92245	0	NA	NA	NA
1.86	-0.268	-2.57	0.01269	0.234341	6.59	0.01269	0	ILMN_1746952	153328	SLC25A48
2	-0.098	-1.08	0.28257	0.783546	1.18	0.28257	0	NA	NA	NA
1.56	0.06	0.76	0.45086	0.86867	0.58	0.45086	0	ILMN_1766057	80316	PPP1R2P9
3.11	-0.129	-0.65	0.51919	0.896486	0.42	0.51919	0	ILMN_1746941	10114	HIPK3
1.76	0.006	0.06	0.95135	0.993835	0	0.95135	0	ILMN_1765355	27035	NOX1
1.83	0.001	0.01	0.99393	0.999481	0	0.99393	0	NA	NA	NA
2.72	-0.131	-0.85	0.39895	0.846121	0.72	0.39895	0	ILMN_1802834	644596	SMIM10L2B
8.59	0.214	2.52	0.01425	0.246229	6.36	0.01425	0	ILMN_1737066	27339	PRPF19
1.66	0.093	1.05	0.29614	0.792638	1.11	0.29614	0	NA	NA	NA
6.96	0.028	0.12	0.90186	0.985631	0.02	0.90186	0	ILMN_1652143	1871	E2F3
2.41	-0.054	-0.3	0.76458	0.960359	0.09	0.76458	0	NA	NA	NA
10.65	0.009	0.13	0.8993	0.985362	0.02	0.8993	0	ILMN_1723874	64968	MRPS6
6.84	0.23	2.13	0.03678	0.383938	4.56	0.03678	0	ILMN_1804637	7589	ZSCAN21
8.21	0.215	2.02	0.04817	0.432791	4.06	0.04817	0	ILMN_1694223	54487	DGCR8
1.46	-0.042	-0.56	0.57628	0.914158	0.32	0.57628	0	NA	NA	NA
7.68	0.52	2.53	0.01405	0.245119	6.39	0.01405	0	ILMN_1748352	1515	CTSV
2.93	-0.243	-1.44	0.15583	0.662858	2.06	0.15583	0	ILMN_1780663	377007	KLHL30
1.7	-0.009	-0.08	0.93842	0.991892	0.01	0.93842	0	NA	NA	NA
3.81	0.421	2.12	0.03846	0.39275	4.47	0.03846	0	NA	NA	NA
2.68	0.031	0.18	0.85659	0.977776	0.03	0.85659	0	NA	NA	NA
2.12	0.038	0.3	0.7655	0.960359	0.09	0.7655	0	ILMN_1763467	80741	LY6G5C
2.03	0.058	0.62	0.53704	0.902268	0.39	0.53704	0	NA	NA	NA
2.42	0.146	0.96	0.34301	0.818729	0.91	0.34301	0	ILMN_1780683	89853	MVB12B
1.57	0.031	0.38	0.70797	0.94827	0.14	0.70797	0	NA	NA	NA
1.65	-0.019	-0.22	0.82716	0.973606	0.05	0.82716	0	NA	NA	NA
1.76	-0.067	-0.64	0.52231	0.897017	0.41	0.52231	0	NA	NA	NA
8.81	0.274	3.62	6e-04	0.040437	13.1	6e-04	1	ILMN_1713993	337867	UBAC2
1.43	0.013	0.13	0.90068	0.985466	0.02	0.90068	0	NA	NA	NA
5.83	-0.208	-1.95	0.05543	0.458922	3.81	0.05543	0	ILMN_1813573	23067	SETD1B
1.6	-0.137	-1.31	0.1949	0.708626	1.72	0.1949	0	NA	NA	NA
1.91	0.065	0.63	0.53261	0.901124	0.39	0.53261	0	NA	NA	NA
2.18	0.036	0.31	0.76053	0.960175	0.09	0.76053	0	NA	NA	NA
3.4	0.15	0.98	0.3326	0.812135	0.95	0.3326	0	ILMN_1812622	79661	NEIL1
6.16	-0.235	-1.78	0.08021	0.527469	3.16	0.08021	0	ILMN_1750910	25953	PNKD
2.09	-0.237	-1.84	0.07113	0.504324	3.37	0.07113	0	ILMN_1663484	25764 /// 100529067	HYPK /// SERF2-C15ORF63
8.44	-0.095	-0.92	0.3623	0.827289	0.84	0.3623	0	ILMN_1728535	22818	COPZ1
1.83	0.053	0.51	0.61348	0.925305	0.26	0.61348	0	NA	NA	NA
8.88	-0.132	-1.54	0.12877	0.621485	2.37	0.12877	0	ILMN_1658456	399979	SNX19
1.72	0.067	0.64	0.52358	0.897257	0.41	0.52358	0	NA	NA	NA
2.22	-0.341	-1.92	0.0598	0.471334	3.68	0.0598	0	NA	NA	NA
2.04	-0.179	-1.25	0.21581	0.727129	1.56	0.21581	0	NA	NA	NA
1.59	0.018	0.2	0.84503	0.975903	0.04	0.84503	0	NA	NA	NA
1.81	0.037	0.38	0.7041	0.947339	0.15	0.7041	0	ILMN_1745071	541473	LOC541473
2.44	-0.117	-0.62	0.53993	0.903618	0.38	0.53993	0	NA	NA	NA
1.96	0.041	0.49	0.62912	0.929976	0.24	0.62912	0	NA	NA	NA
2.04	0.085	0.78	0.43552	0.863445	0.62	0.43552	0	ILMN_1716704	84166	NLRC5
1.39	0.097	1.03	0.3066	0.798659	1.06	0.3066	0	ILMN_1722377	51136	RNFT1
1.44	-0.036	-0.49	0.62273	0.927661	0.24	0.62273	0	NA	NA	NA
1.8	0.059	0.61	0.54508	0.905291	0.37	0.54508	0	ILMN_1757546	4991	OR1D2
1.64	0.123	1.64	0.1064	0.580148	2.68	0.1064	0	NA	NA	NA
1.32	0.111	1.79	0.07759	0.521056	3.22	0.07759	0	NA	NA	NA
2.07	0.117	1.16	0.24923	0.755204	1.35	0.24923	0	NA	NA	NA
3.65	-0.523	-2.29	0.02558	0.323931	5.24	0.02558	0	ILMN_1711611	1378	CR1
6.08	-0.167	-1.54	0.12767	0.620135	2.38	0.12767	0	ILMN_1784771	9903	KLHL21
1.46	0.044	0.6	0.5531	0.907905	0.36	0.5531	0	ILMN_1709803	80317 /// 442421 /// 646214	ZKSCAN3 /// PTGER4P2-CDK2AP2P2 /// LOC646214
1.33	-0.149	-2.11	0.03872	0.393614	4.46	0.03872	0	NA	NA	NA
5.96	-0.24	-0.85	0.39683	0.845109	0.73	0.39683	0	ILMN_1660439	6122	RPL3
3.86	-0.066	-0.29	0.77656	0.96242	0.08	0.77656	0	ILMN_1689266	9015	TAF1A
1.59	0.014	0.17	0.86747	0.980314	0.03	0.86747	0	NA	NA	NA
3.79	0.452	1.83	0.07136	0.504826	3.37	0.07136	0	ILMN_1769013	432	ASGR1
4.44	0.134	0.83	0.40931	0.85161	0.69	0.40931	0	NA	NA	NA
7.65	0.042	0.42	0.67671	0.94096	0.18	0.67671	0	ILMN_1758214	57038	RARS2
1.82	0.014	0.15	0.88344	0.983033	0.02	0.88344	0	NA	NA	NA
3.07	0.073	0.24	0.8088	0.970332	0.06	0.8088	0	ILMN_1683416	4588	MUC6
4.59	0.088	0.59	0.55508	0.908147	0.35	0.55508	0	ILMN_1741464	84376	HOOK3
2.72	0.118	0.94	0.35127	0.823142	0.88	0.35127	0	NA	NA	NA
